Text	Class
✔️Tots els carrils oberts a la Ronda Litoral a Poble Nou -&gt; Llobregat, on hi havia un accident. Retencions Zona Fòrum - Barceloneta 	1
✔️C-60 reoberta a #Argentona PK 5 -&gt; Granollers, on hi havia un accident. Encara retencions des de #Mataró a l'enllaç amb la C-32 	1
❗️Accident a la C-55 a #Manresa -&gt; Solsona. 3 km de cua, precaució! 	1
⚫️Tallada la C-60 a #Argentona PK 5 -&gt; Granollers, a causa d'un accident. Es fan desviaments, precaució!  https://t.co/Jw9Kw9gItJ	1
⚠️Ronda Litoral: retencions del Nus de la Trinitat a Poble Nou -&gt; Llobregat, a causa d'un accident. Tancada l'entrada 24  https://t.co/Pyq52izOlr	1
✔️Tots els carrils oberts a la C-32 sud a #SantBoi -&gt; BCN, on hi havia un accident. Encara retencions des de #Gavà, precaució! 	1
"🚗🛵Llargues cues als principals accessos a BCN. Pel nord: 
➡️C-58 Terrassa Est-Badia/Montcada -&gt; BCN
Montcada-Ripollet/S. Quirze -&gt; Terrassa
➡️C-16 Rubí-Valldoreix/La Floresta/peatge-boca nord Túnel Vallvidrera
➡️B-20 S. Coloma Gramenet-Nus Trinitat
"	1
⚠️Accident a l'autopista del Garraf (C-32) a #SantBoi -&gt; BCN. 1 carril obert. Retencions des de #Gavà. A la resta d'accessos a a BCN, retencions habituals -&gt; entrada  https://t.co/tT1Z8e7qWp	1
🚆Retards de més d'un quart d'hora a les línies R2 sud i regionals  per l'avaria d'un tren de llarga distància .Mentre, es fa circulació per via única  entre Cubelles i Vilanova . 	1
🚙Retencions a l'A-2 de Sant Joan Despí a Sant Feliu de Llobregat -&gt;Martorell per un vehicle aturat . 	1
"🚙Ara queden retencions:
B-23 a Molins de Rei sentit Girona i a la Diagonal 
De B-24 Cervelló a N-340 Vallirana
Ronda de dalt d’Esplugues a Horta sentit Besòs  "	1
🚋Freqüències de pas alterades a la T1, T2 i T3 del tramvia.  https://t.co/DtS5Z1Pztv	1
"✅➡️Oberts tots els carrils a la Ronda de dalt,  però encara queden retencions d'Esplugues a Valldaura -&gt;Besòs i de Meridiana a la Vall d'hebron -&gt;LL 
➡️Pota nord des de Santa Coloma de Gramenet . "	1
✅Retirats els vehicles accidentats. Encara però,  trams de retencions a la Diagonal. 	1
Cues al Túnel de Vallvidrera de peatge a la boca nord  	1
🔴🚙CUES : Ronda litoral de Zona Franca a Bon Pastor sentit Besòs i de Diagonal Mar a Ciutat Vella -&gt;LL  	1
"⚠️🚗Per un accident a la Ronda de dalt .
 Encara : EMBÚS a la Ronda de dalt d’Esplugues a Horta -&gt;Besòs  i del NT a la Vall d’Hebron -&gt;LL 
Afecta amb CUES  :
➡️Pota nord de Badalona al NT -&gt;Ronda de dalt 
➡️C-58 de Ripollet al NT  "	1
⚠️🛵🛵Topada de dos motoristes a la Diagonal a l'altura de plaça Reina Maria Cristina. Afecta la Diagonal amb cues entre plaça Pius XII  i plaça Francesc Macià 	1
"⚠️🚗VIA A EVITAR: 
🔴EMBÚS a la Ronda de dalt d’Esplugues a la Vall d’Hebron -&gt;Besòs per un accident i del NT a la Vall d’Hebron -&gt;LL "	1
"Encara retencions :
➡️C-65 a Santa Cristina d’Aro d’entrada a la població "	1
"🚙També ATURATS:
➡️Nus del Papiol . Afecta AP-7 des de Rubi-&gt;sud i la B-23 des de Molins de Rei -&gt;Girona 
➡️Pota nord de Santa Gramenet al NT -&gt;Ronda de dalt "	1
"🚙CUES:
C-58 de Terrassa a Sant Quirze (obres) i a Montcada -&gt;sud
C-1413 antiga d’entrada a la Població de Sabadelll 
AP-7 de Santa Perpètua a Barberà-&gt;sud 
B-30 a Barberà -&gt;sud i a Cerdanyola -&gt;nord "	1
⚠️🚗EMBÚS a la Ronda de dalt d’Esplugues a la Vall d’Hebron -&gt;Besòs per un accident i del NT a la Vall d’Hebron -&gt;LL  	1
⚠️🚗Queda cua a la carretera de Rubí (BP-1503).  Hi ha hagut un accident fauna estona . 	1
🚆AVE 3941 Sevilla-Barcelona acumula 20 minuts de retard  https://t.co/3DKOOmkbjV	1
🚆Talgo 463 Barcelona-Llorca acumula mitja hora de retard 	1
"🚙Ara RETENCIONS:
A-2 a Castellbisbal -&gt;sud 
Pota nord de Santa Gramenet al Nus Trinitat -&gt;Ronda de dalt 
C-58 a Sant Quirze -&gt;sud per obres 
De B-24 Cervelló a N-340 Vallirana 
AP-7 a Cerdanyola -&gt;nord 
B-30 a Barberà -&gt;sud i a Cerdanyola -&gt;nord  "	1
✅Retirats els vehicles accidentats. Millora la circulació. 	1
🚆Talgo 694 Sevilla-Barcelona acumula més d'una hora de retard  	1
⚠️🚗Ronda litoral de Vila Olímpica a Montjuïc-&gt;Llobregat per dos accidents  i de Zona Franca a Port -&gt;Besòs  	1
"🚙Ara CUES:
Aturats a l’enllaç de l’A-2 Abrera a l’AP-7 a Martorell -&gt;BCN 
C-58 a Sant Quirze -&gt;sud per obres 
De B-24 Cervelló a N-340 Vallirana 
C-65 a Santa Cristina d’Aro d’entrada a la població  "	1
"🚙Continuen RETENCIONS:
C-58 a Sant Quirze -&gt;sud per obres 
B-30 a Barberà -&gt;sud i a Cerdanyola -&gt;nord 
De B-24 Cervelló a N-340 Vallirana 

⚠️🚗Ronda de dalt d’Esplugues a Pedralbes -&gt;Besòs  per un accident 
Ronda litoral de Zona Franca a Can Tunis -&gt;Besòs  "	1
"🚧A-2 de Pallejà a Sant Vicenç dels Horts sentit BCN per unes obres 
⚠️🚗Ronda de dalt d’Esplugues a Pedralbes -&gt;Trinitat per un accident "	1
🚙Aturats a l’ AP-7 a Barberà sentit nord conseqüència de la cua que afecta a la sortida de Can Salvatella 	1
⚠️Vehicle avariat a l'AP-7 al #Papiol -&gt; sud. Retencions  https://t.co/kluRK5Vuht	1
✔️Tots els carrils oberts a la Ronda de Dalt a #Cornellà -&gt; Llobregat, on hi ha hagut un accident. Encara retencions des de Roquetes, precaució! 	1
Accident mortal aquesta nit a la N-II, a Pont de Molins. Un xoc frontal entre un cotxe i un camió ha provocat la mort del conductor del vehicle. Ha passat una mica abans de les dotze de la nit per causes que ara mateix s'estan investigant.	1
"🚗🛵Retencions a accessos nord a BCN: 
➡️C-58 Terrassa Est-Badia/Montcada -&gt; BCN
Montcada-Ripollet -&gt; Terrassa
➡️C-16 La Floresta/peatge-boca nord Túnel Vallvidrera 
"	1
"🚗Cues a l'AP-7: 
➡️Parets del Vallès/Mollet-Santa Perpètua/El Papiol -&gt; sud
➡️Sant Cugat-Barberà -&gt; nord 
"	1
⚠️2 carrils tallats a la Ronda de Dalt (tram C-32) a #Esplugues -&gt; Llobregat, per accident. Retencions llargues, des de Roquetes, precaució! 	1
⚫️BV-2411 tallada a #AvinyonetDelPenedès a causa d'un vehicle avariat 	1
@monicagranados_ Gràcies, bon dia! 🙂	1
🙋‍♀️Bon dia! ⚠️Precaució a la C-17 a #Granollers PK 18 -&gt; BCN, on hi ha un turisme avariat que ocupa 1 carril 	1
🚙Aquesta hora domina la circulació còmoda sense incidències . Només retencions de la B-24 Cervelló a N-340 Vallirana. 	1
🚙Aturats a la Carretera de Vallvidrera (BV-1462) -&gt;BCN  	1
Retencions a la C-32 a Sant Boi -&gt;Castelldefels 	1
⚠️🚚Pas alternatiu a la C-14 a Montblanc perquè es treballa per retirar un vehicle accidentat . Retencions 	1
Euromed 1152 (València -Barcelona) acumula retard de 26 minuts.  https://t.co/vGjzftfdtd	1
📢Atenció si heu de fer viatge per carretera aquest pont de tots Sants !!!  https://t.co/xpsDjwsuKs	1
"🚙ATURATS:
De B-24 Cervelló a N-340 Vallirana 
C-17 a Parets del Vallès -&gt;sud i a Canovelles -&gt;Vic 
Cinturó del litoral a Cornellà  "	1
"🚙RETENCIONS:
C-58 a Sant Quirze  i a Montcada -&gt;sud  
AP-7 de Santa Perpètua a Barberà -&gt;sud 
B-30 a Barberà -&gt;sud i a Cerdanyola sentit nord 
B-23 de Molins de Rei al Papiol -&gt;Girona  "	1
"🚙Encara CUES: 
🚧AP-7 a la Jonquera -&gt;nord per les obres que es fan a territori francès 
🚧C-65 fins a Llagostera -&gt;Santa Cristina d’Aro per obres "	1
🚧Aturats a la C-65 fins a Llagostera -&gt;Santa Cristina d’Aro  per obres 	1
🚧Cua a l'AP-7 a la Jonquera -&gt;nord per les obres que es fan a territori francès . 	1
🚧Continuen les cues a la C-65 fins arribar a Fornells de la Selva, a banda i banda per obres . 	1
🚇✅Servei restablert a la L1 entre Universitat i Glòries. 	1
⚠️🚗🔥Cua a l’AP-7 a Sant Celoni sentit sud per l’incendi d’un vehicle  #equiviari	1
🚆R11 Figueres 14:08 - Sants 16:09 acumula  45 minuts de retard per incidència tècnica en origen. 	1
🚇Sense servei a la L1 (línia vermella)  del metro entre Universitat i Glòries 	1
"🚙RETENCIONS:
C-58 a Sant Quirze -&gt;sud 
B-30 a Cerdanyola sentit nord 
AP-7 a la Jonquera -&gt;nord 
C-65 fins arribar a Fornells de la Selva, a banda i banda  "	1
⚠️🚗Cua de 5 km a l’AP-7 de Cerdanyola a Barberà sentit nord (Girona) per una topada amb 4 vehicles implicats. 	1
⚠️1 carril tallat a la GI-542 a #Anglès (La Selva) -&gt; Osor. Una pedra de grans dimensions ha caigut a la calçada. Precaució! 	1
⚠️🚆Retards d'almenys 15' a l'R2 Nord i R11 de @Renfe a causa d'una incidència tècnica a la senyalització d'@Adif_es a l'estació de Sant Andreu Comtal 	1
⚠️Vehicle avariat a la Ronda de Dalt a Via Júlia -&gt;Trinitat. 1 carril tallat. Retencions 	1
🚗🛵Millora la circulació als accessos a BCN. Encara cues: C-58, B-20 nord, C-16, A-2, B-23, C-31 i C-32 sud, i Rondes -&gt; Llobregat 	1
⚠️Accident a la C-60 a #Argentona -&gt; nord. 1 carril tallat. Retencions a la C-60 i la C-32 a #Mataró -&gt; sud 	1
"🚗🚛Aturades a accessos sud a BCN: 
➡️A-2 Sant Andreu Barca-Pallejà/S.Vicenç Horts-Cornellà 
➡️B-23 Molins de Rei-Esplugues -&gt; BCN
Molins-El Papiol -&gt; Girona 
➡️C-32 Gavà-Viladecans 
➡️C-31 El Prat 
"	1
"🚗🛵Cues als accessos nord a BCN: 
➡️C-58 Terrassa Centre-Badia/Montcada -&gt; BCN
Montcada-Ripollet/Sant Quirze -&gt; Terrassa
➡️C-16 Rubí-Valldoreix/peatge-boca nord Túnel Vallvidrera 
➡️B-20 Santa Coloma-Nus Trinitat
➡️C-31 a Badalona 
"	1
"🚗AP-7, retencions: 
➡️sud: Montornès-Parets/Mollet del Vallès/S. Perpètua-Barberà/Bellaterra/Sant Cugat-El Papiol -&gt; sud 
➡️nord: Bellaterra-Barberà 
"	1
⚠️Accident a la Ronda de Dalt a Pedralbes -&gt; Llobregat. 1 carril tallat. Retencions del del Nus de la Trinitat, precaució! 	1
⚠️🚗RETENCIONS a la #C31, a l'accés cap a l'aeroport del Prat-Llobregat 	1
⚠️🚗RETENCIONS a la #C58, a l'altura de Badia del Vallès, per accedir a un centre comercial. Sentit sud 	1
⚠️🚗CIRCULACIÓ INTENSA a la Ronda de Dalt, la #B20, a l'altura del prat de Llobregat, direcció Castelldefels 	1
⚠️🚗CIRCULACIÓ AMB RETENCIONS a la #C12, a l'altura de Tortosa, per perill a esfondraments. S'ha obert un pas alternatiu regulat per semàfors 	1
⚠️🚗TALLADA la #TP3311, entre Galera i la Sènia, a causa de les pluges ⛈⛈⛈ 	1
⚠️🚗 CIRCULACIÓ INTENSA a la  #C25, a Santa Coloma de Farners i direcció Vic 	1
⚠️🚗RETENCIONS per un accident a la #C17, a l'altura de Montcada i Reixac, direcció Barcelona 	1
⚠️🚗TALLADA la #T331, entre Ulldecona i Freginals a causa de les pluges ⛈⛈⛈ 	1
⚠️🚗TALLADA la #TV3421, entre Roquetes i Mas de Barberans a causa de les pluges ⛈⛈⛈ 	1
⚠️🚗TALLADA la #C12 a  Amposta, a l'altura de Tortosa a causa de les pluges ⛈⛈⛈ 	1
.@emergenciescat informa que el Canal de la Breta a Tortosa s'està desbordant i està inundant la C-12 entre el punts quilomètrics  11 i 12. @bomberscat i @mossos al lloc. Cal evitar la mobilitat al Baix Ebre i al Montsià #ProteccioCivil Alerta #INUNCAT https://t.co/QoulNkmOYk	1
"⛈️🚙Conseqüència de les fortes pluges :
També tallada la T-331 a Ulldecona -&gt;Santa Bàrbara
Cua a la C-12 a Tortosa . Hi ha bassals d’aigua  "	1
⛈️🚙Protecció civil demana que ,sempre que sigui possible,  s’eviti agafar el cotxe si heu de circular per les comarques del Montsià  i el baix Ebre perquè hi ha molts vehicles atrapats per acumulació d'aigua a les carreteres. 	1
⚠️🚗Cua a la C-58 a Sabadell -&gt;Terrassa per un accident . 	1
⚠️🚗Cua a la C-32 a Sant Boi -&gt;Castelldefels per un accident  	1
"🚆Aturada la circulació de trens entre Benicarló i Vinaròs per les fortes tempestes . Es fa servei per carretera entre Castelló i l’Aldea . 
Els trens que encara no han sortit  de Barcelona o de Valencià estan a l’espera de com evolucioni aquest episodi de pluges "	1
Tren R13 ( St.Vicenç de Calders 18:30 - La Plana-Picamoixons 19:06 ) surt amb 40 minuts de retard 	1
🚆Regional Express 15015 Estació de França-Saragossa acumula una hora de retard  per una  incidència tècnica. 	1
🚆R15 Estació de França 15:43 - Riba-roja d'Ebre 18: 58 / Saragossa acumula 60 minuts de demora. 	1
🚆Tren R13 ( St.Vicenç de Calders 18:30 - La Plana-Picamoixons 19:06 ) té prevista la seva sortida a les 19:00 amb 30 minuts de retard . 	1
📢🚙Protecció civil demana que ,si es possible , s’eviti agafar el cotxe si heu de circular per les vies que travessen  la comarca del Montsià 	1
⛈️🔴Tallada la N-340 a Alcanar conseqüència de les fortes tempestes 	1
"🚙ATURATS:
C-60 a Argentona -&gt;Mataró 
Cinturó del litoral de Sant Joan Despí a Cornellà ,
Carretera de Vallvidrera (BV-1462) -&gt;BCN 
C-55 a Manresa -&gt;sud i a Sant Vicenç de Castellet -&gt;nord  "	1
🔴🚙⛈️CUES a la N-340 a Alcanar i a Vinaròs &lt;-&gt; . Precaució !!!!  	1
🚆Aturada la circulació de trens del corredor del mediterrani ,que van de Castelló a Tarragona,  al seu pas per l’estació de Vinaròs (Castelló) conseqüència de les tempestes, segons informa Adif 	1
🚆Aturada la línia  que va de Castelló a Tarragona al seu pas per l’estació de Vinaròs (Castelló) conseqüència de  les tempestes , segons informa Adif 	1
✅Oberta la TV-3146 a Vila-seca, al Tarragonès 	1
⛈️🚙Des de fa una estona plou amb força a les Terres de l'Ebre. Us podeu trobar bassals d'aigua a la N-340 .Circuleu amb precaució !!!! 	1
"🔴RETENCIONS:
➡️Ronda de dalt de Cornellà a Pedralbes -&gt;Besòs per un accident  i del NT a Via Júlia -&gt; LL per avariat 
➡️Ronda litoral de Zona Franca al Nus de la Trinitat i de Fòrum a la Barceloneta -&gt;LL   "	1
"🚙CUES:
Pota nord de Santa Coloma de Gramenet al NT 
Cinturó del litoral a Cornellà -&gt;Martorell 
Túnel de Vallvidrera -&gt;BCN 
De B-24 cervelló a N-340 Valirana  "	1
"🚙ATURATS: 
AP-7 de Rubí al Papiol  -&gt;sud  
B-30 a Barberà sentit sud i a Cerdanyola -&gt;nord 
B-23 de Sant Feliu de LL  al Papiol -&gt;Girona i d’Esplugues a la Diagonal 
C-58 a Sant Quirze -&gt;sud i de Cerdanyola a Montcada  "	1
"🚙CUES:
⛈️Tallada la TV-3146 a Vila-seca, al Tarragonès per bassals d’aigua 
🚧AP-7 a la Jonquera -&gt;França per unes obres a territori francès  "	1
"🚙EMBÚS:
⚠️🚗Ronda de dalt de Cornellà a la Guineueta -&gt;Besòs per un accident  i del NT a Guineueta -&gt; LL 
⚠️🚗Ronda litoral de Zona Franca al Poblenou sentit Besòs a causa d’un accident  "	1
"🚙ATURATS:
C-59 a Palau–solità i Plegamans -&gt;Caldes 
Cinturó del litoral entre Sant Joan Despí i Cornellà 
N-II a Pineda de Mar  "	1
Estem aturats abans de Clot desde fa una bona estona i el tren no avança.	1
"🚙CUES:
AP-7 de Santa Perpètua a  Barberà i de Rubí al Papiol  -&gt;sud  
B-30 a Barberà sentit sud i a Cerdanyola -&gt;nord 
B-23 de Molins de Rei al Papiol -&gt;Girona 
C-58 a Sant Quirze -&gt;sud i a Montcada en tots dos sentits "	1
🚇✅Servei restablert a la L3 	1
🚇Sense servei a la L3 (línia verda) entre Paral·lel i Passeig de Gràcia per causes tècniques a Drassanes. 	1
⚠️Carretera TV-3146 tallada a #VilaSeca en tots 2 sentits, per inundació de la calçada 	1
"@rod4cat Normalitat en la deficiència del servei 
#ProuAccidentsR4 #rod4 via @JuanAriasBCN"	1
"#VlcC1  Cercanías destino Vlc Nord que tiene su paso por Sueca a las 7:51h, circula con una demora de 18' por incidencia de tren precedente. 

Rodalia destinació Vlc Nord que té el seu pas per Sueca a les 7:51h, circula amb una demora de 18' per incidència de tren precedent."	1
@CristinaAgell @rodalies Doncs aquí el mateix. Cap a les 7:56h deu haver arribat i després hem estat més estona de la normal aturats a Malgrat sense cap explicació 🤷🏻‍♂️	1
Cues quilometriques a la C-31 i C-32 per la marxa lenta per la gratuitat dels peatges al Penedes i Garraf https://t.co/mS2pIiEEM0	1
❗️🚆Retards d'almenys 15' a la línia R1 de @rodalies (Maresme) a causa d'una incidència a les instal·lacions d'@Adif_es entre Mataró i Arenys de Mar 	1
2/2. Pel que fa a precipitacions, el centre de la B sembla que es voldrà col·locar al voltant de les illes de Còrsega i Sardenya, al NE, aportant vents de gregal secs. Tot i així, no és descartable una sorpresa d’última hora molt típica d’aquestes situacions. Caldrà seguir-ho!	0
Abdelaziz Barrada signa pel Nàstic https://t.co/LanIB7Ijjd https://t.co/qlrmzR72ph	0
Abdelaziz Barrada signa pel Nàstic https://t.co/eMrbl9bLA0 https://t.co/aNczubGzvG	0
Amnistia Internacional demana al Suprem que els observadors tinguin un espai dins la sala del judici de l'1-O https://t.co/YE5Y7aCDaa	0
Javi López, David López, Pedrosa, Marc Roca, Álex López, Darder i Javi Puado. L’Espanyol presenta una alineació amb 7 jugadors formats a Sant Adrià. I a la banqueta, 4 més: Dídac, Lluís López, Melendo i Víctor Campuzano #RCDE	0
@carol_roser Aquesta la conec! 😜😜😜😊😊😊😊	0
@tonialba Amb proporcionalitat	0
"Dissabte, l'inclassificable @AraMalikian presenta el #RoyalGarageWorldTour al #TeatreMundial de #Figueres.
#Imprescindible!
@visitfigueres @figueresaescena @ajfigueres
https://t.co/jFwSVMVS8m"	0
Avui al @SEGREcom @segrecom_com https://t.co/7SYPO0PrCu	0
@sugurufillmeu Marvel va remuntar amb les sèries d'Spiderman i de X-Men que veia a Antena 3. Gràcies a aquestes sèries em vaig començar a aficionar i a comprar els primers còmics dels mutants.	0
"@NanenCarmen @jabufor Hi ha gent bona pel món (i per mi, són els qui de veritat criden l'atenció).
:)
Merci Carme"	0
@RPeroy @krlesnu Ai, tens rapsòdia per tota ocasió, Peroy &lt;3	0
Coneixeu les diverses varietats de mandarines que podem trobar als #mercatsBCN ? 😋😋 Des de @cuinacat ens ho expliquen, feu-hi un cop d'ull! 🧐 https://t.co/3Sd7hgrDsS https://t.co/P0HUIVRXEO	0
Són els nous Cepeda i Roi amb les seves bromes de mariquites? Perquè em queien bé i estan a punt d'estar cancel•lats. https://t.co/314Qlx2JDZ	0
"Després de les festes baixen les donacions. Anem tots a @donarsang! 

Dimecres 23 donació a la planta -1 de l'edifici Montseny del @perevirgilicat. Nosaltres hi anirem, i tu? #DonarSangPSPereVirgili https://t.co/dHm2xbkdv6"	0
@elisendapineda Com a casa meva. SuperSer era l'estufa...	0
Cien años de empuje pedagógico y más años que vendrán… https://t.co/77ko1ii6Pp via @diarioeduca Tinguem sempre present la feina i el pensament de tants pedagogs i mestres. Aquí un recorregut pels que, acabada la 1a guerra mundial, van confiar en l'educació com impuls de vida.	0
#savethedate Com parlem del dol amb els infants? Com ho gestionem? No us perdeu la xerrada que tindrem amb el psicòleg i especialista @RomanArtur el proper dijous 7 de febrer #aLaSalaparlemdetot . Amb la col·laboració de @CreuRojaSBD #Sabadell @bibliotequesSBD https://t.co/6N3gtwn0Aq	0
@Maqueill4 @AlbanoDante76 @ierrejon Bastant d’acord amb tu. Tot el moviment i l’esperit del 15-M s’ho va endur Podemos i ara s’ho esta carregant.	0
Consens entre els alcaldes i alcaldesses d'Osona en l'aprovació de l'informe previ de creació del servei públic d'abastament d'aigua en baixa https://t.co/Me0o2fNkMB	0
A @senseficciotv3 es va passar el documental @petitetfilm  de Carles Bosch que va ser estrena mundial al @DocsBarcelona i també es va projectar al @FilmCerdanya👏 Molt recomanable!! #Alacarta ➡️ https://t.co/g1qO5ErkEf https://t.co/lBK3QOFS1a	0
Falten cinc minuts per a tres quarts de vuit del vespre	0
"≈3,9 km (intensitat 5/10, superfície 0.5/10)
https://t.co/sArIiPBRFd

(17/01/19 19:40) #Barcelona #BCN https://t.co/MZqPipKPE5"	0
Presentació del  projecte del Parc de la República, a Sant Pere Nord. https://t.co/eA9UNMYEvA	0
Els que tractem habitualment amb funcionaris del CNP sabem que el català és inexistent i que sovint et diuen que no t'entenen si el vols utilitzar.  @elmonarac1 @jordibaste @salellasadv @llenguacat #ProuRepressió https://t.co/OjCsnurKRQ	0
"Tarda febricular...
Dolor articular,gola inflamada, te calent amb llimona arrossegant sense massa inspiració els ulls pel formigues del paper, això és un text quan no t'entra...
Sort de Schubert i la seva fantasia..
Blue Monday?
No, estem a dijous.."	0
Bacon amb formatge! https://t.co/2blj6SsLjd	0
Empadronem la ja que aquesta vol votar sí i perdre ns de vista! https://t.co/DUL5rwumIH	0
Felicitats, bona feina! https://t.co/ZWkbjFQvnP	0
"CNPN 43 vs BUC 17 🏉🏉
Els nois de sub 14 del #CNPobleNou van sortir al camp amb tota l’energia des del minut 1. El @buc1929 tot i estar tot el partit per sota en el marcador, mai es va donar per vençut. Bon joc i grans equips!
Fotos: @AlexMerinoBCN #rugby https://t.co/GwDe5xAnry"	0
No es venç el populisme insultant-lo https://t.co/HBtyEmwLx9 via @ARAopinio	0
"Cada dia un llibre, i una frase a l'atzar:
""Les platges esperen les petjades dels homes""

Quan l'aigua dorm (Gabriel Janer Manila, adapt.) https://t.co/7zdewlHSeS"	0
Avui a @LaManyanacat https://t.co/wM1hPlFh8q	0
@jportella93 @bicing Jo hagués enviat encara un mail més per si de cas 😂	0
@josepalay @IsabelMasSala @QuimTorraiPla Gràcies!	0
@poliramon Això és el que els venen desde Ñ...	0
‼️Carrer Comerç és cosa de tots els vilafranquins! T’hi esperem!‼️       👇👇👇 https://t.co/4RSt4paswT	0
@JonDesEnk En tot cas, el més rellevant del tuit és la possibilitat real que ens atorguen per governar en uns mesos. Està molt bé. Se'ls ho ha d'agrair. Tothom n’està al corrent. 👌🏽	0
"@Fgotarra Per jugadors del primer equip això. (Stuani o Carvajal per exemple). Per jugadors del filial sempre s'han d'esperar primer a cumplir la sanció amb el B i després ja poden jugar amb el primer equip sigui Lliga o copa. 
En tot cas, també me la porta fluixa la Copa😁😁😁"	0
Aquí teniu el personatge Ídol d'aquesta setmana. No oblideu compartir quan us sentiu vosaltres #superwomanFiona https://t.co/9Q0DNCFIJH	0
"@sedlr_ Sembles un psicòlegs, llences la preguntes i observes, i a sobre m'agrada.
Doncs aquesta pregunta no l'entenc, m'agrada més les de les pel·lícules 😂🤣"	0
I els advocats catalans, per qué l’han votat??? https://t.co/TIOhJV0jNj	0
Heu vist totes les activitats que encara ens queden per aquest mes? https://t.co/kPu4PFoAlj	0
"@bert_brun Si portaves l'aigua, per passar-li per sobre, no s'hauria d'haver emprenyat.

Sovint un descuit el té qualsevol"	0
@miqueliceta Un nou 155 és el que vols MEDIOCRE!	0
"#IcetaExtremadura Tanto monta, monta tanto. Hauria de ser TrendingTopic.
#RepublicaCatalana https://t.co/bfKlra3UR6"	0
La Pobla de Claramunt aprova un pressupost de pràcticament 3,5 milions d’euros per al 2019 https://t.co/NtFJgIHOr3	0
#novarevista ACE: architecture, city and environment núm.38/2018 https://t.co/nnW8Cm9yb8	0
Nani Roma i l’odenenc Àlex Haro, subcampions del Dakar https://t.co/bnZYRhfHSY	0
@xoco_late_ Anem tots saturats!! 😉😁😋	0
"@totcosta 
El TAD por interpretar norma però no,entenc jo, canviat terminis"	0
"@STudela @jordiborras Aquí les tens totes: https://t.co/rvqIYISFis
Pots seguir les novetats a @PetrolisIndep"	0
Tens raó des del punt de vista de la supèrbia i la infal·libilitat divina de la qual es creuen dipositaris. Ho resolen sense donar imatges de l'hemicicle i avall que fa baixada! https://t.co/DBNYY8fK3G	0
#FakeNews !! Ens trovem al museu de la  Torre Balldovina, convocats per l’@ANC_GRAMENET per parlar-ne amb els periodistes @oetxearte @andreubarnils i @albertmartnez https://t.co/rMCG4f0JDG	0
Avui, al sortir de la feina, per què no veniu a fer un afterwork a l’Atemporal? Reserva en exclusiva de tot el Centre de Bellesa, y gaudeix d'una #Beauty Experience entre amics. #Reus #atemporal #atemporalestheticlab https://t.co/CURLMXbUxi	0
"@jordiroviraguma Tots ells gent que es diuen d'esquerres, que viuen i opinen com a lliberals de dretes.
#Llautó"	0
@Jtornesanroma 🤣 🤣 🤣 No ho havia pensat així... Però sí, sense dubte! 🤦‍♀️🤣🤣	0
@Lalibetfly No! Ara acabo psico i començo català, i no puc, no puc, que nooooooo 🤨🤨🤨😭😭😭😭😭😭	0
@DavidMa95149645 @99Nandes @jordi_canyas Si, apareixen de sota la moncloa per art de magia, com lo de la pluja de rajoy	0
Ara mateix assemblea informativa #RecuperemMagòria a les Cotxeres de #Sants on les entitats esportives de la #TauladEsports del #Secretariat exposen la seva proposta per recuperar #Magòria per a l'esport amb unes instal·lacions del segle XXI. https://t.co/TcB8mr4Nus	0
@TETAPTH @Fnac_CAT @jaumecabre47 @jbadia16 @Virgili7 @QuimMonzo Si. Però m’ha sobtat que d’En Jaume Cabré no en tinguessin cap, quan la “versió original” és en Català.	0
"Va!!! 
Comencem temporada de.mitjons llargs!! https://t.co/6l6e3SZTZA"	0
"Dilluns que ve la selecció catalana femenina, @FCF_CAT, s'enfrontarà a Xile. Una selecció que està preparant el Mundial d'aquest estiu
https://t.co/VqxF6xsFVu https://t.co/AX3MPC1Ymc"	0
"ATENCIÓ!!! Ja pensàveu que no ens recordàvem? Doncs no!!! Si voleu fer-vos socis de la Grama ara ho podeu fer amb un descompte del 40%. 
Veniu a les oficines a buscar el vostre carnet!!! #segonavolta https://t.co/WQecW6kMi4"	0
1/2. Sembla força probable la clatellada tèrmica de cara a la setmana vinent. Una entrada freda d'origen polar farà baixar la temperatura molt notablement, especialment entre dimecres i dijous. L'ambient de cru hivern es podria mantenir tot el mes. https://t.co/2MOcmw1uNz	0
La unió Europea i les seves institucions #Federalisme #Europa a @CanJonch #Granollers @EsquerraFederal https://t.co/eikiJ05VYJ	0
@miqueliceta Més de dretes q tu, éts un fals.	0
@ColomaSta benvinguts a @Twitter #EsportColomenc https://t.co/jovyR5uJYX	0
@btvnoticies @openarms_fund I mentres tant el raval ple de narcotraficants,pisos narcos,cofeeshops,drogadictes al carrer... demanea mes seguretat i mes llum al carrer i et diuen q no hi ha diners... presa de pel @AdaColau @galapita carrer lancaster vertedero de bcn!!! Iros ya	0
Reunió amb el president del Col•legi de Graduats Socials de Barcelona @CGSBARCELONA, Carlos Berruezo del Río i el vicepresident, Julio Amador. Treballant conjuntament per l’enfortiment dels Col•legis professionals al servei de la societat. https://t.co/hezP5Xj0za	0
Et trobes en situació d'atur i estàs buscant feina? L' @AjPalamos obre el període de preiscripcions per a dos cursos que us poden donar la possibilitat de trobar feina. + info: https://t.co/N2leimKTDq https://t.co/rTjAZLWTrx	0
