Text	Class
yo,margot,todo,sujeto,político,nuestro,tiempo,debería,explorar,narrativa,totalizante,vida,esa,autoproyeccion,histórica,metiéndose,pila,ea,pic,pal	0
cuerdodeatar,café,oye	0
gustado,vídeo,youtube,priest,from,hell,violently,baptises,screaming,baby,because,satan	0
salguergarcia,zara,asos,perfectos,para,ello	0
kenzomutsuda,	0
explicitdominic,	0
regalado,despertador,como,funciona,hoy,sonado,tarde	0
corazón,tv,acaban,decir,ana,guerra,cazado,miguel,ángel,muñoz,futuro,marido,heidi,klum,plantea,edad,bravo,felizmiércoles	0
rofk3,escapet,hegal,mymalk4pon3,itexo,muchas,gracias,	0
just,finished,walking,187,km,22m,31s,with,endomondo,endorphins	0
alvarovarito,digas,digas,seguramente,por,aspectos,parte,lógicos,como,valorar,día,día,vivir,verdad,habido,portero,más,decisivo,puramente,futbolístico,eligió,juve,segunda,otro,título,suma,nada,futbolístico	0
diario6com,capidja,extraña,después,toda,corrupción,puto,partido,sabe	0
gatosparaalba,spidercat	0
arnaldosmanuel,muchas,gracias,hay,veces,hacen,mucha,falta,saludazo,sabes,pasas,por,barcelona,unas,cervezas,tienen,caer	0
fatal,pensàvem,posarien,música,antiga,techno,esperàveu,reggaeton,antic,2014,,neboda,antigors	0
necesitamos,pokémon,mundo,misterioso,para,switch	0
gerardcesar428,xppenspain,dsimphony,ayer,quede,hasta,tarde,hoy,después,comer,familia,volveré,poner,tiempo,acabar,dibujo,nuevo	0
koivcrow,traje,rosa,cordones,pantalones,	0
5habstract,foreverjason,reddlipz,she,two,beautiful,babies,many,jobs,will,back,rhoa,before,kenya	0
vilaweb,oooo,ploro,emociooo,	0
loxabvi,suena,vivencias,xd	0
como,gusta,carne,asada,—,asada	0
tiradorymetedor,aleixtello,realrepoman,vist,partit,dubto	0
lafallaras,feminicidio,siendo,misma,laura,había,referido,situación,riesgo,miedo,creer,las,mujeres,estas,situaciones	0
“,¡,nueva,pilar,rubio,”,camiseta,mojada,mini,tanga,foto,escándalo,“,¡,cristina,pedroche,”	0
saben,cómo,pongo,invitan,como,forma,vida	0
protestona1,inutil	0
quando,rihanna,lançar,álbum,postar,olha,música,aiiiiiii,arrombados,vcs,não,queriam,essa,porra,agora,ouçam,até,ouvindo,explodir	0
flutteringksj,	0
esquerra	0
anna7cats,celopanyt,sweetcalifornia,	0
estoy,118,osea,sigo,mierda,xddddd	0
restaurante,can,frai,badalona,barcelona,w,truca35lcf	0
josepcosta,definición,causa,justa	0
alexdarken89,elchiringuitotv,callate,panoli,nadie,dado,vela,entierro	0
navidad,ofrecido,polvorones,turrones,homeopáticos,¿,qué,diferencia,hay,ninguna,misma,cantidad,azúcar	0
ayer,metí,crush,avecina,buen,año	0
efecto,optico,yaesmediodia134	0
simiorz,gustaría,algo,rollo,precuela,mundo,daría,mundo,fuera	0
leonardcrow,enhorabuena,pasado,juego,mejor,finales	0
staying,my,italian,friend,family,place,never,met,many,loud,people,my,whole,life,omg	0
poner,jugar,play,aue,voy,leer	0
guardia,civil,destapa,“singular,”,vía,financiación,ilegal,pp,aguirre,vía,elpaisespana	0
ismagosa,tremendo,cómo,puede,aficionados,fcbarcelonaes,fuera,cataluña	0
raquelb612,menudo,personaje	0
prioridad,ahora,mismo,gracias	0
nekojitablog,esperamos,ansias,muchas,gracias,por,todos,años,transmitiendo,conpartiendo,cultura,japonesa,,,o,≧≦,o,	0
supeheroe,capa,español,—	0
krls,independentistes,tenim,clar,fem,eslovena,escocesa,espanyols,tenen,clar,aplicaran,franquista	0
cuenten,milongas,gemmpasqual,siyasabencomomepongo	0
asterdraconis,javizawa,confós,acostumats,tractar,gent,bestiar,saben,diuen,	0
iko1986,solo,faltaría,esas,ansias,limpiar,también,las,aplicar,doblar,puta,caja,meterla,contenedor	0
diegene,die,latenweeensbijdemenson,langsgaan,campagne,bedacht,heeft,bij,prorail,moet,zich,echt,schamen,zo,slecht	0
vaaserquenoxd,owahabbo,soyrii,belenhabbo,eshabbo,modo,conwjo,dice,jajajjajaka	0
precioso,hilo,	0
germangf7,líder,of,course,represento,	0
beso,2019,vaporwavesil	0
theluisja666,luis	0
morganemre23,dans,nord,mais,trop,frais,lol	0
claraamm,xmas,loock	0
momento,vamos,porque,dijeron,tiene,canas,coñ,sacar,cuchilo,	0
tonialba,bebas,sant,esteve,alba,luego,dices,tonterias	0
casareal	0
houseofcat,freeshameless	0
kung,pwede,lang,tumakas,bahay,kanina,ko,ginawa,pero,wala,bantay,sarado,ako,	0
kinderfr,sois,gente,horrible	0
wingalia,perreo,llimonil,siempre,bienvenido,	0
estrés,retiro	0
flamejant	0
isaacherz,tengo,amigos	0
แจกหมดแน้ว,ขอบคุณมากคับ,ลบละน้า	0
paraleloego,radwolf83,tiene,importantes,efectos,secundarios,mucha,gravedad,transtornos,depresivos,pueden,acabar,suicidio	0
gustado,vídeo,youtube,ateez,pirate,king,the,show,181113	0
podría,rodar,lado,otro	0
sallanmancat,problema,solo,aprovechen,las,empresas,para,pagarte,campañas,tienes,facturar,por,ello,dado,como,autónomo,uno,está,ilegal,por,ambas,partes,luego,sumarle,impuestos,como,está,montando,españa,complicado,por,ambas,partes	0
pnique,cuál,fuente,para,afirmar,energía,españa,más,europa,las,estadísticas,desmienten,claramente,fakenews,newtral	0
genial	0
arescases,para,tener,titulo,oficial,tieta,tiene,hacer,canalones,nivel,9,haces,doctorado,titulo	0
filoberta1,paulladorebull,dexamina,gabrielrufian,explicar,volen	0
hola,todos,feliz,semana,felizmiércoles,miegentechachi26dic	0
elsolitario200,pablocasado,acaso,andalucía,presidenta,dado,visto,bueno,caso,cursosdeformacion,diciendo,chaves,griñan,inocentes,todo,siendo,caso,mayor,corrupción,españa,parece,sólo,poner,cárcel,1,ellos,6,años	0
hijo,gustaría,torre,gatos,cartaparatranjis	0
good,luck,boy,was,pleasure,,chilling	0
keep,constipation,away,enjoy,fruit,skewers,with,melted,chocolate,dessert,this,more,tips	0
estoy,muero,video,las,abs,tae,lpm,esgoy,comiend9,mis,suegors,puedo,gritar,joderrrr	0
madameviperina,bond,madamme,bond	0
wine,from,perelada,vivino,app	0
pokemongohubnet,good,guide,but,need,update	0
cordó,sanitari,collonades,vàries,ultradreta,acollint	0
jordicanyas,govern,yo,también,deseo,unas,felices,fiestas,grinch,gusta,árbol,generalitat,hay,otros,por,catalunya,gustaran,más,,nada	0
antoniojsmazuec,bien,justamente,acabo,acordar,porque,mirado,móvil,tengo,firma,caratula,,feliz,navidad,quiero	0
jorge35601787,mamón,tengo	0
n26,great,speed,efficiency,delivering,my,brand,new,cc,just,save,my,christmas,customerexperience	0
álbum,para,…,young,heart,mochi	0
antoniojsmazuec,buenoo,aqui,estoy,haciendoo,trabajos,mandado,insti🤦‍,peroo,bieen,como,llevas,las,navidades,vemoos,naa,menos,girona,aqui,	0
dresses,govern,hay,ninguna,“razón,”,proces,solo,hígado,hace,años,trato,razonar,hay,manera,mantras,repiten,hasta,extenuación,comulgas,rueda,molino,vuelven,calificar,otra,vez,llama,“manipulador,”,eso,vuelve,calificativo,personal	0
antoniojsmazuec,pillas,ocupada	0
espera,espera,espera,¿,estás,diciendo,vox,partido,ultraderecha,basa,sus,políticas,ayudar,rico,dejar,desamparado,pobre,manos,empresario,debo,borracho,puedo,creer	0
quinsoo,thoi	0
nuriagarcia1910,meeryfuentess,jsjs	0
frustrante,incomprensible,impunidad,familia,pujol	0
galb3rt,alreves,jajajaj	0
harleysnowfire,supongo,para,aprovecharlo,100,tienes,tener,algún,conocimiento,fotografía,caso,pero,interesa,gustaría,saber,más,hecho,fotos,muy,potables,teléfono,para,alguien,sea,aficionado,pasada,disfrútalo,	0
l4rry4lmighty,28,septiembre,puesto,11	0
puedo,jajajajajajajajajajajaja,mariliaot2018	0
arrierossomosgu,fitoelvis	0
hay,tener,barra	0
convocatoria,consolidación,4055,plazas	0
butyoudcnt,—,pilló,primero,encontró,armario,cogió,coche,hacia,estación,sants,recibiendo,whatsapp,justo,cuando,estaba,llegando,—,,corazón,estoy,fuera,entrada	0
estúpids,repartits,catalunya,franquisme,sembrant,immundícia,mental	0
tornarem,pesar,junqueras,sergi,tornarem	0
elpetitcatala,bon,nadal,carles,bon,nadal,meritxell,bon,nadal,clara,bon,nadal,marta,bon,nadal,anna,bon,nadal,lluís,bon,nadal,toni,bon,nadal,costat,legítim,president,krls	0
bansheeyetc,yisusmellaman,acabas,arruinar,magia,san,esteban,borracho,xd	0
esasotra,jordiborras,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣	0
hemos,acabado,comer,quiero,casa,quieren,jugar,algo,uufff	0
lautaloval,xd,¡,¿	0
mejorcito,vida,verdad,soniaba07,faltas,tú,pero,quiero,	0
raquelviajera,pondrás,foto,por	0
elessareli,666olga,borrell,borrell,aborrezco,tipo,pero,debe,respetar,correcta,ortografía,apellido	0
esmaksdiyei,toma,javi,jódete	0
¿,ético,comprar,amazon,vía,elpaistec	0
quién,puesto,fuet,tarragona	0
,clownia,documental,,dissabte,joan,abadesses,estrenem,documental,clownia,vida,dies,esperem,dissabte,29,18h,palau,abadia,sant,joan,abadesses,entrada,gratuïta	0
262,🤓	0
,¿,sabes,qué,atrapasueños,qué,representan,sus,colores,enseñamos,todo,objeto,chamánico	0
antoniojsmazuec,muy,bien,antonio,echándote,millones,menos,pedido,para,reyes,las,entradas,para,concierto,girona,	0
italia,tienes,fuegos,artificiales,ruido,para,evitar,asustar,perros,gatos	0
paletina,profesional,maurer,cerda,blanca,4,felizmiercoles	0
yo,pretendía,hacerme,foto,outfit,pero,perrito,quiere,demasiado,	0
jalart7,cago	0
cginerp,manuelvalls,adrilastra	0
silbura,con2punyetas,kontenciosa,🤣🤣🤣🤣🤣🤣🤪🤪🤪🤪	0
vianabanjo,springsteen81,encima,sorpresa,gastas,32,luego,pueden,salirte,repetidas	0
ismorrovic,riuresardonic,josepgoded,relaaaaajate,como,buen,cuñao,toca,salir,cueva,decir,pelotudeces,hasta,próxima,noche,buena	0
albertostrella,cogiendo,coche,bebido,vaya,subnormal	0
sackatakintoki0,worldstararabic,حتى,اللي,انت,حاطه,افاتار,كريه	0
lusilu,ojalá	0
when,will,weibo,leak,another,teaser,tired,of,looping,this	0
negrafija,60,счастливыйсреда	0
juliadelucia,felices,tetas,	0
necesito,más,tengo,feliz,navidad,	0
pequeña,escapada,canarias,debatido,deberían,existir,cárceles,energía,nuclear,comparado,trump,todo,correcto	0
jiama17,dsimphony,xppenspain,muchas,gracias	0
lluisllach,lluís,nostàlgies,roses,posades,ítaques,venudes,illa,fetges,dels,jutges	0
hahahahahahahaaahahahahahahah	0
parasol,substituio,tela,retangular,2,3,metros,08091055,felizquarta	0
canelons,santesteve,padrí,àngel,sant,dalmai	0
unico,problema,boxingday,italiana,che,impedisce,vedere,quello,originale,della,premier,league,26dic,seriea	0
nachorull,joseprull,nadal,difícil,sapiguer,festes,familiars,sé,complicat,valents,video,demostra,personalment,puc,assistir,actes,	0
chambergo4,arrierossomosgu,fitoelvis	0
g4m30v3r,l4rry4lmighty,diciembre	0
antoniojsmazuec,budapest,	0
monicarotllan,perezreverte,nadie,duda,aman,sufren,hay,cuidarlos,quererlos,ahí,las,manifestaciones,policía,mató,perro,barcelona,nada,decir,sólo,insisto,está,yendo,pinza,sólo,opinión	0
galwaycdr,josejuanboro,jzaragoza,tenen,valor,desitjarnos,bon,nadal,cas,poder,afusellarien,passo,políticament,correcte,hipòcrita,desitjo,bon,nadal,volen,destruir	0
tournevis,maurer,interchangeable,6,150,mm,heureuxmercredi	0
lafallaras,mejor,casos,unos,incompetentes	0
manuvampa,cazatalentos,mira,había,oído,chorradas,podemos,pero,mierda,buena,confundes,podemos,ciudadanos	0
pinaveglia,elenajares,lolaywin,zasca,señorial,navideñoyo,puedo,más,muero,amor,cachondeo🤣brava,pina,nivel,diossssss	0
podcast,tv,escape,dannemora	0
vuelvo,casaaaaa,tras,navidad,sé,quereis,comunique,conversación,eschucho,‍	0
marca,juanmarguez,obsesión,enfermiza,tienes,puto,gordo	0
zawaru,porfa	0
brendandinoi,davidcimade,también,¡,hijo,grandísima,puta	0
raquelmartos,mare,carbonero,tiene,huerta,llena,coliflores,hasta,puerta,mire,usted,mare,carbonero,tiene,cuenta,dinero,¡,carbón,carbón,caña,carbon,¡,carbonero,	0
cuando,nenes,hacen,comentarios,machistas,aposta,salte,rabiosa,pero,quiero,darles,gustito	0
bassamontse,dolorsbassac,injust,aguantar,	0
elbow,stove,pellet,vitrified,80,mm,45,,happywednesday	0
31,gustan,bebés	0
noeliafrancocf	0
krls,saber,mana	0
rogertorrent,parole,parole,parole,pero,queda,aixó,paraules,buides,porten,autonomia	0
,falla,dalí,obra,cargada,polémica	0
tired,lion,cinderella,dracula,listen,live,now	0
my,first,mini,cooperd,pepperwhite,2009,edition,mini,minilife,minilovers,miniespaña,r56,r56mini,pepperwhitemini,followme,barcelona,realminifans,carphotograpy,orgullodemini,…	0
elmolecula23,peor,cafè	0
schwimmender,basketballkorb,28,cm,glücklichmittwoch	0
raonsrepublica,cuando,empiecen,salir,escándalo,empieze,entrar,gente,carcel,puede,k,tb	0
jiminssisoul,diosmio,porque,acabo,enterar	0
raulslpmx,rgomezjunco,miroslavamont,más,locos,cínicos,estúpidos,anormales,personas,como,tú,nunca,cuestionaron,misma,firmeza,gobierno,pseudo,democrático,tuvo,comiendo,mano,diferencia,gente,necesitaba,cambio,tuvo,huevitos,para,hacerlo,queda,más,moverte	0
ernesbarbeq,colonia,rubius	0
rata,infecta,único,puede,aplicarse,supositorio,por,recto,miedo,sumisión,atajo,corruptos,incompetentes,vividores,catalunya,catalanes,corrupta,paga,políticos,puteros,las,subvenciones,recibe	0
mrjesusfigueroa,ssimonvernet,aleixsarri,enteras,jesus	0
todofoba,lol,natalia	0
riftcommunityfn,fortnitegame,jugar,main,stage,gamepolis	0
dejandohuellaab,xulitageta,osea,7,meses,prisión,sino,está,fichado,entrará,prisión,ósea,salido,gran,hijo,puta,disparar,sus,huevos,tendría,haberse,disparado,	0
lepetite,tío,quien,putas	0
juego,cinceles,martillo,neumatico,cilindrico,4,piezas,felizmiercoles	0
¿,otro,fascista,mierda	0
raquelrip,precioso,lugar	0
sunshineyoon,ddaeng,yo,pierdo,esperanza,	0
“alegre,navidad,web,”,vimeo	0
quedant,prunazafra	0
indicativon,publicoes,otra,cosa,tuviéramos,democracia,capaz,hacer,frente,estas,problemáticas,sociedad,cuida,evoluciona,ejercicio,democracia,legitimidad,héroes,casuales,constituciones,nacidas,miedo	0
forinfinity	0
alejandrodoig,totalmente,enamorada,hombre,	0
pratso,victorubieto,xddd	0
beatriztalegon,puesto,churro,garrulos,para,marcar,tus,apariciones,twitter,tienes,honor,junto,rufian,peligrosos,para,haceros,marcage,animo	0
baggiel,genial	0
aaaaaa,estoy,felicisima,por,marc,merece	0
4jjhr,andreumonros,depen,busquis,critics,agradar,borhapmovie,esperaven,cosa,public,fans,trobar,bestia,esperavem,flipar	0
friki,frikismo,lego,starwars,amigo,invisible,encanta	0
eduardamatos3,malta,certamente,lá,por,volta,das,4,pouco,já,lá	0
garylineker,bbcmotd,aburrido,leicestereverton	0
carnecrudaradio,aragorn,frente,las,puertas,mordor	0
here,song,you,…,missing,you,single,edit,by,tina,turner	0
10kerly,martaot2018,famousoot2018,bueno,nose,porque,natalia,finalista,finalistas,cantan,más,aitana,gira,tenia,3,duos,veo,difícil,porque,maria,seguro,canta,friends,afri	0
richardindamadi,tmm	0
arekosupure,namiwalker,ayamxs,uy,siii,como,anciana,jajajajaj	0
mariamal7rbi,cazasouq,زين,ثنكيوو	0
aprovecho,mñn,cumpleaños,alguien,quiere,generoso,sabe,🤣🤣	0
lemondefr,manuelvalls	0
nakodragon,pone,prueba,capacidad,deducción,ingenio,buenos,ratos,relación,social,mis,amigos,ideas,para,poner,retos,mis,alumnos,alumnas,creando,desafíos,jugando,alguno,juegos	0
aymanjaved2,fb	0
poroshenko,pone,medida,pero,advierte,“amenaza,”,rusa,ahí	0
efrenderico,esperabas,esa,pobre,lerda,pija,prociu	0
claratahoces,sputnikmundo,interesante,	0
voto,por,quizas,agoney,hot40mdp,mundialdelpop10,	0
misterseitan,además,hay,más,posibilidades,tener,vuelta,neymarsuarezmessi,mbappemessidembele	0
voto,por,quizas,agoney,hot40mdp,mundialdelpop10,	0
voto,por,quizas,agoney,hot40mdp,mundialdelpop10,	0
lesbianes,invisibles,deslliurar,llei,perillositat,social	0
voto,por,quizas,agoney,hot40mdp,mundialdelpop10,	0
percocets,molly,percocets	0
voto,por,quizas,agoney,hot40mdp,mundialdelpop10,	0
cansinoroyal,hablemos	0
iovexnthebrain,papa,dice,veces,quiere,para,nosotros,trabajar,las,manos,como,él	0
cginerp,manuelvalls,voxes	0
acaudorella2,envejo,saps	0
burguetemiguel,wallcraftmc,schrodingergata,hombre,arrasa,discoteca,fijo,🤣	0
dsimphony,sega,suertudo,	0
ernesbarbeq,30,chupitos,jagger	0
restaurante,can,frai,badalona,barcelona,w,terraferma1968	0
cien,cañones,por,banda,viento,popa,toda,vela,corta,sino,vuela,velero,bergantín,bajel,pirata,llaman,por,bravura,temido,todo,conocido,uno,otro,confín,🤣	0
ferzcarbonell,selu8,phenomenaexp,seguro,defendería,flipan,las,mismas,pelis,siempre	0
¿,crees,posible,cambiar,nuestra,personalidad,conforme,las,personas,las,estamos,—,cambiarla,drásticamente,pero,moldearla,poco,poco	0
lasilenciosacat	0
ofertas,navidad,xbox,mejores,juegos,por,menos,10,euros,meristation,vía,meristation	0
could,sign,	0
twitvarela,asturiana,pura,cepa,pidiendo,relegue,cultura,tierra,gente,segundo,plano,bueno,tercero,cuarto,inglés,francés,por,delante,palabra,lamentable	0
estamos,volviendo,locos,estáis,diciendo,pagáis,200,eurazos,encima,acampáis,jajajajajaaj,ganas,pasar,frío	0
pájaro,vuela,cielo,siente,seguro	0
classico,camp,thermomix,🤪	0
javierkrono,joder,tenía,pikachu	0
harusitix,tuuuuvjskwnwjewjejejwbdbsdbsbwn	0
mustafina,semana,rajando,sofia,dia,dia,tambien,maravilla,todo	0
bien,juega,wolves,nuno,otro,equipo,muchos,actualmente,juegan,carrileros,multitud,jugadores,jóvenes,muy,interesantes,obviamente,representados,por,jorge,mendes,boxingday	0
,mundo,rinde,llegada,realidad,mixta	0
terminologia,chissà,qualche,locale,italiano,già,inventata,denominazione,cocktaileria,nel,frattempo,saluti,buone,feste,barcellona,	0
nordax974,florianforte,acefalt13	0
westhingy,ayoookkk	0
lolalailo,sarraijanal,feliz,navidad,suerte,espero,esté,mejor	0
mais,quand,ils,conduisent,pars,retard,arrives,avance	0
preguntantme,rosaliavt,dinar,familiar,	0
concierto,mañana,2018,representa,hacen,teloneros,plan,cantarán,las,21,00h,cuando,empieza,concierto,más,tarde,hacedme,caso,por,favooor	0
sánchez,gasta,158,más,rajoy,sueldos,altos,cargos,psoe,siempre,cumple,dice,prometió,subirían,sueldos,subido	0
segundo,día,tertuliano	0
núm,53,consumo,consciente	0
ucantrun,soy,como,fiona,shrek,modo,ogro,247,pls,stop,deserve	0
carme64349392,britcatala,yosoynaranjito,eduserrahosta,vale,tampoco,cuentes,vida,interesa,saludos	0
therichic,veo,claro,todo,caso,tendría,pronunciarse,constitucional,alguien,acudiese,él,sería,paso	0
natpawa,pues,segmentación,facebook,ads,está,bastante,hecha,porque,gusta,shooter,gusta,ninja,bravo,social,media,	0
mitiisf98,chema969,fita6704,cstuk,jewishnewsuk,toda,corrupción,condenable,pero,pp,cdc,iguales,precisamente,sigo,entender,viene,meter,corrupcion,cuestión,incapacidad,españa,actuar,como,estado,democrático,adulto,negociando,pactando,referéndum	0
phoeilish,mis,padres,iguales,así,entiendo,🤦‍	0
unbuencolegui,330	0
,impactante,trabajo,fotográfico,javier,arcenillas	0
más,allá,shippeo,alba,reche,natalia,musicalmente,hablando,pegan,lujo,por,favor,por,favor,por,favor,las,leéis,algún,momento,dejéis,hacer,dúos,dais,vida,toxic,acústica,buena,calidad,please	0
otoficial,qué,guay	0
arenagg,lleno,ratillas	0
vituberyt,12,diciembre,puesto,39,nada,mal	0
0ooiir,	0
pontcarme,important,fotem	0
filoberta1,paulladorebull,dexamina,gabrielrufian,oisigui,porto,vida,vivint,catalunya,pero,odio,absolutament,catalunya,criteri,meitat,catalunya,odia,catalunya,segur,aquets,consideres,anticatalanistas,estimen,catalunya,bones,festes	0
sacadme,aqui,por,favor,pido	0
acongojante3,¿,hecho,retuiqui	0
meowgustd,jajajjajajajajajja,pobrecito,preocupes,2020,subirás,ranking	0
mro0525,ramonmateusans,marivoltios1,gabrielrufian,¿,decir,catalanes,roban,resto,españoles,fachas	0
fascistas,hijos,puta	0
equivócate,más,hubo,vez,alguien,dijo,quien,estaba,donde,yo,quería,estaba,ahí,por,haberse,equivocado,nunca‍,sino,por,haberse,equivocado,…	0
hermanntertsch,cuando,hablan,corrupción,pp,psoe,por,ello,dejaron,votar,respectivos,partidos,desanima,cuestión,partidos,sino,hombres,debe,solventar,ley,partido,socialista,debió,dejar,votar,por,gestor,traídor	0
rueda,prensa,guardia,civil,crimen,laura,luelmo,directo	0
cabrones,dejadnos,entrar	0
gabrielrufian,efecto,así,gabriel,informamos,aunque,cambies,bando,ahora,sabemos,rufián,sido,ahórrate,blanqueo,engañas	0
bueno,navidad,acaba,tarda,año,volver,incordio	0
splcmeterrassa,,muy,buen,trabajo	0
genuine,love,hard,find,nowadays	0
cerramos,plantilla,,mercado,fichajes,hemos,reforzado,para,afrontar,5,competiciones,plantilla,amplia,ganas,hacerlo,bien,más,importante,pasárselo,aún,mejor,vamosjam	0
wtfskins,javicu107	0
después,haber,cambiado,282727272,veces,candidato,voy,mano,elizegi,suelta,paridas,rarísimas,pero,aguanto,4,años,más,urrutismo	0
pero,¿,día,inocentes,28,diciembre	0
jmvergesprat,angiolettokit,bernatdeltell,fas,meseta,acusen,nosaltes	0
xabieriglesias,kakapraka,yo,también,creo,tenemos,equipo,para,hacer,fútbol,más,vistoso,ojalá,sea,así,pero,acuérdate,último,añito,euxe	0
🤦‍🤦‍🤷‍‍humor	0
anitajarafan,para,qué,engañarnos,voy,poner,6,únicos,voy,comprar,cd,conciertos,alfred,natalia,amaia,pusiese,6,otros,3,estaría,forzando,meterlos,lista	0
mais,vous,êtes,ouf,imaginez,met,coups,pression,vire,dans,aiguë,xptdrr,never	0
todo	0
l4rry4lmighty,puesto,39,1212,mal	0
claraamm,uiiii,problem	0
mensaje,amor,esas,personas,estado,ellas,desde,infancia,las,queriendo,más,nada,mundo,sabes,más,busques,nunca,encontrarás,gente,como,ellxs,	0
germans,dalton	0
wizobcn,soldadoviejo66,pompita71,kalei1415,saquiol89,srsensato7,mackeiham,gracias,	0
tamarapazosm,tú,tú,tú,cuentes,eso	0
lusilu,soy,puto,amo,siempre,ganoooooo	0
squanchyelgato,kirisunshine,yo,acabo,comer,gambas,sepia	0
buah,hoy,princessinca,mtmad,hecho,acordar,adolescencia,despertando,calcetín,soy,único,entiende,hizo,princessinca1,princessinca,somoslaaudiencia26d	0
princesselemm,	0
hoy,día,pueblo,rosalía,santesteve	0
lgejp,jiminie02,millor,posa,twitter,iphone,dir,foto,penjada,iphone,xdd	0
llevamos,40,años,democracia,evitando,comunistas,goviernen,porque,caca,pero,hemos,comprobado,varias,veces,bipartidismo,tenemos,funciona,sabemos,vox,misma,mierda,pues,porque,probamos,comunistas,más,podemos,perder	0
elespanolcom,manuelvalls,tachaaaaaaán,dirá,aldegroup	0
mustafina,dijo,todo	0
🤦‍🤦‍🤷‍‍humor	0
mehdielultimo10,mdrrrrr,mais,frère,foutu,pour,foutu,moins,nous,ramener,mec,drôle	0
vaaserquenoxd,owahabbo,soyrii,belenhabbo,eshabbo,pones,señorito,cumpleañwro,	0
advil,this,awesome,dude	0
mikcsgo,jajaja	0
yolandacmorin	0
pieman815,entiendo,según,producto,pueda,perder,aprovecha,tirón,mientras,pueda,pero,precisamente,amaia,entendido,ná	0
roseicollis,nicoporfavor,estacionales,mgpapers,nataliacremades,tevarariadna,luaduartescrit,hydrarosis,buena,estanteria,🤗	0
uouu,pinyaupinyau	0
acaba,publicar,foto	0
gloriaelizo,donde,dignidad,las,personas,como,servidor,ley,puede,vender,corrupcion,acaso,conocéis,karma,hay,tenéis,villarejo,cárcel,temiendo,por,vida,dice,nooo	0
elmalo,tiltedmercy,pues,muy,feo,pesao,mierda,subnormal,cansino,cansino,feo,mierda,estas,contento,ahora	0
voy,borrar,tuits,tenéis,hasta,polla,sois,unas,putas,marionetas,mínima,poquito,atención,volvéis,locos,pesadilla,aguantaros,triste,por,vuestra,parte,tener,personalidad,criterio,propio,estresáis,cualquiera	0
joethebrew,deberia,servir,presidente,republica,decir,relaciones,diplomaticas,resto,paises	0
bombersman,wanted,australiana,bastante,reciente,nuevo,thelma,louise,	0
backspotgirl,por,dejarnos,disfrutarte	0
agraden,coses,família,fa,peresa,	0
catjigonzalez,oskarh71,eldekkoff,finmedios,manuellpezlope6,srspoc,lagartikabrona,prousomriures,oitamalabruixa,asediciosa2,jossangir,jjrubia,nimfarosa3479,que,preciosidad,vistas,espectaculares,	0
galets,nadal,santesteve,familia,jalu	0
publicoes,creo,españa,izquierda,republicana,ayuden,permitirlo	0
gabrielrufian,golpista,separatista,supremacista,golpista	0
loxabvi,estoy,megadesconectado	0
diarioas,las,mejores,messi,maradona,duda	0
guàrdia,civil,reconstrueix,laura,luelmo,morir	0
utak,sabaw,buset	0
videojuegosgame,guillermo199727,felicidades	0
lluisllach,2019,	0
,nous,detalls,assassinat,laura,luelmo,huelva	0
fa,anys,discussió,buscar,torna,àvia,clàssic,nadal2018,discuteix,taula,nadal,família,juntes,amigues,autèntic,regal,nadal	0
bcn,cultura,hugh,grant,sincera,escena,“insoportable,”,‘love,actually	0
bcn,cultura,feliz,navidad,bon,nadal,merry,christmas	0
the,who,discovered,unseen,world	0
,entrenadores,jugadores,fútbol,sala,quienes,venimos,japón,,barcelona,,,,	0
saps,origen,sant,esteve,celebra,catalunya,terrassa	0
rogeryoda,bon,profit,boss,	0
facherío,tiene,espíritu,navideño,🤣🤣🤣	0
juro,vea,gambas,entran,picores,alergia,normal	0
hahavids,itzluxas,23,campeon,como,las,leyendas,cestobalon	0
alexlehutin,quatremer,fannycarrier,intéressant,pour,vous,peuple,représenté,par,violents,frustrés,incultes,détester,sonnerie,détester,peuple,🤔	0
leonard,cohen,hallelujah,live,london	0
felis,nabyda,2015,anio,prospero,nuebo,xabale	0
num1966,nurianurianb,debemos,seguir,xq,sino,como,todo,saldrán,nuevas,cosas,para,distraer,atención,todos,recordad,amenazas,sea,tenemos,hacer,justicia,para,xfavor,muchas,gracias	0
interior,pagó,fondos,reservados,novia,pujol,jr,por,incriminar,clan,vía,indpcom	0
mustafina,peri,hace,semana,reventó,xq,unos,sofistas,estaban,llamando,amiga,traidora,criticarla,defender,suso	0
nerearoficial,dime,cantas,quedate,conmigo,porfa	0
come,risolvere,problemi,milan	0
detalhe,dessa,cidade,surreal,são,sublimes,gaudí,realmente,foi,além,extraordinário,barcelona,catalunya,gaudí,casa,batlló,gaudí,barcelona	0
cómo,configurar,tus,equipos,favoritos,alexa,para,diga,sus,resultados,amazon,echo	0
juanca198,evilafm,sido,siempre,será,mejor,spiderman	0
evilafm,marvel	0
forinfinity,know,didnt,ask,but,recommend,this,site,most,of,the,artists,cards,got,from,good,quality	0
espamuru,beatriztalegon,cakealatake,alerta,troll,lazichurritoamarillos,🤣🤣🤣🤣,yo,descojono,lerdo,🤣🤣🤣🤣	0
2018,haber,ingresado,pr3sencegaming,2019,tener,pc,poder,jugar,como,debe	0
guinguardian,21,22,23	0
kai,desea,unas,felices,fiestas	0
