	Text	Class
516	enhorabona,taula,rodona,fake,news,premsa,veritat,desconfianca,mitjans,comunicacio,periodisme,vespre,organitzat,ancgramenet,museu,torre,balldovina,santacoloma,gramenet,conve,debatre,tema	0
517	plovisquejant,sants,bcn,comencen,mullarse,asfalt,voreres,1r,dia,pluja,2019,dona,finalitzada,ratxa,33,dies,portavem,ploure,gota,00,mm,foto,carretera,sants	0
518	vegada,xeringues,mina,telenoticies,comarques,santadria	0
519	valencasiusi,necessariament,xd,igualment,faig,tard	0
520	didaccarreras,gent,jove,rebel,enredat,miserablement,estripen,carnet,tornen,casa,esperar,oportunitat,podem,esperar,tenim,remei,seguir,lluita,sapiguem,venut	0
521	praywme,imperi,reviura,cendres	0
522	voldria,escoltar	0
523	conceptes,tenen,definicio,absoluta,canvia,context,geografictemporal	0
524	gracies,pel,suport,pels,anims,,voler,aprendre,catala,enamorar,poble,catala,	0
525	marcbodi,treure,fer	0
526	sugurufillmeu,petit,tenia,referents,dc,pelis,superman,serie,animacio,dels,superamics,batman,adam,west,boom,batman,burton,serie,animacio,venir	0
527	,moda,124,boyfried,look,millor,preu,rebaixes,leftiesofficial,,sommultiespai	0
528	imatge,dels,donants,sang,donarsang,sangfluencer,	0
529	combat,mort,anys,gata,propietat,capsa	0
530	josepmacalafont,chloehphillips,gracies,suport,josep	0
531	barcelonesjove,esdeveniment,agenda,diu,llaureu,dir,arad,toponim,romanes	0
532	mica,humor	0
533	chukwueze8,forme,part,equip,confirma,99,toko,ekambi,titular,athleticclub	0
534	traduaction,traductors,jurats,google	0
535	esquerra,cainista,fa,imbecil,ultradreta,neofeixista,espera,porta,chachi,creo,vinierais,para,ahorapodemos	0
536	fa,dir,ignorancia	0
537	krlesnu,espero,passada,nota	0
538	acabo,veure,cani,passejant,gos,valgui,redundancia,caminava,suelto,cames,bracos,visques,videoclip,trapero	0
539	jordiborras,davidra53695927,cromanyons	0
540	boscderoures,sento,fa,riure	0
541	acte,reconeixement,empreses,col*laboradores,foment,terrassa,comenca,visita,parc,audiovisual,catalunya,localitzemocupacio,serveiocupacio360,intercanvi,experiencies,implicacio,ciutat	0
542	ninaqueral,paquifer1969,se,te,veure,te,dit,vale	0
543	9quietman,,bufff,tinc,cosa,estudiar,fotut,tallat,desperta,begut,alcohol,	0
544	directors,escoles,concertades,demanat,partits,politics,gironins,opinen,politiques,futur,proposen,referencia,accio,educativa,gracies,voler,rebre,reunit,palbertiserra,guanyemgirona	0
545	seguint,tema,dels,autobusos,terrassa,final,dona,rao	0
546	tonidedeu,uocuniversitat,aquascat,mooooltes,gracies,toni,descomptat,comptare,bona,feina,aquas	0
547	font,anava,dies,omplir,garrafes,anava,joanic,recordo,remodelacio,totxanes,sortia,roca,vida,beviem,aigua,casa	0
548	atesos,pobresa,fa,creurojatgn,necessiten,ajuda,entitat,observatori,alerta,cronificacio,situacio,especialment,joves,grans,60,anys	0
549	celebrant,aniversari,ancgramenet,taula,rodona,fakenews,oetxearte,vilaweb,albertmartnez,ladirectatv,andreubarnils,republicagramenet	0
550	cineasta,miguelpuertas3,dirigeix,documental,historic,repressio,franquista,granollers	0
551	emerjadesign,elplasticomata,greenpeace,wwf,vivirsinplastic,retorna,nomasplastico,ecoembes,ecointeligencia,encanta,bons,	0
552	entrades,exhaurides,veiem,dissabte,swing,recordem,entrades,taquilla,aforament,complert,femateneusalt,swingunderground	0
553	claraamm,dic,generosa,ferho,ampli,generic,focalitzo,moltissim,cas,dels,desemparaments,administratius,vulneracio,drets,maltractament,institudional,sabent,dgaia,prisma,entenc,entenem,crec	0
554	sonia,fernandezvidal,mataronina,escriptora,doctora,fisica,quantica,presenta,exposicio,dones,tecnologia,projecte,tecnogirl,ponencia,obrim,portes,biblioteca,alexandria,bibliolabxbm,mes,info	0
555	raholaoficial,psoe,fastic,penya	0
556	iniciant,cicle,gestionat,joves,casaorlandai,parlant,cinema,feminisme,gestiocomunitaria,artitransformaciosocial	0
557	amoedocom,ppandaluz,ciudadanoscs,digas,memoria,pasara,factura	0
558	laboratori,practica,determinacio,acidesa,vinagre	0
559	"""el,naixement,feixisme,esperit,capitalisme,"",article,company,joan,sebastia,colomer,laccent"	0
560	sessio,informativa,usuaris,participants,experiencia,mobilitat,compartida,vehicle,electric,sommobilitat,santaperpetua,vecompartitspm	0
561	jaumealonsocuev,gracies,xerrada,abracada,forta	0
562	rosegarocs,mferreal1,pronomboig,meadow895,barcelona2714,davidgr1714,santnoetcansis,enricduranp,tinguin,contacte,castella,segur,tenen,catanyol,dir,catalans,parlen,catala,acastellanat,problema	0
563	vespre	0
564	ajuntament,financara,rescats,mediterrani,aportacio,milio,euros,openarmsfund	0
565	rosegarocs,virgili7,mferreal1,pronomboig,meadow895,barcelona2714,davidgr1714,santnoetcansis,enricduranp,internet,suposo,arribat,poble	0
566	menorca,bona,diada,menorquines,menorquins,cc,consellmenorca	0
567	karmemartinegea,espero,embolicat,ensaimat	0
568	angelscordon,elplural,joselui57675062,es,saben,escriure,castella,gentussa	0
569	conscient,situacio,viuen,cfilua,arribar,accions,magnitud,mantenen,escolteu,lorenaavila21,entendreu,santaperpetua,habitatge	0
570	somhi,faci,falta,poder,cumplir,anhels,haber,fet,maxim,movem,demes,marato,lliures,,makeamove	0
571	marc20f,lliure1714,substituts,atabalant,interessa,pel*licula,anire	0
572	"govern,espanyol,diu,roba,groga,bocariver,""risc,seguretat,elnacionalcat,vegada,demostren,nivell,tenen,caient,parany,nacionalfeixistes,pp"	0
573	rourecentenari,dies,falti,decideixes,mestre,deia,decisio,prens,llevarte,bona,pensades,	0
574	toni,seligrat,acomiada,roda,premsa	0
575	proftgschulze,manfredweber,cemoezdemir,andrejhunko,thomas,fent,ridicul,espantos,entens,demana,ajut,inflat,bestieses	0
576	marcsd90,eduardvoltas,pdemocratacat,votaria,puig,aglutinara,independentisme,dretes	0
577	mksjosoccdr,dadme,dadme,otra,dadme,patetics,podem,arribar,mereixem,passa	0
578	chloehphillips,ratllis,parles,parles,millor,catala,nascuts	0
579	laribocrusat,comenca,intervencio,recordant,ernestlluch,pluriempleat,vida,pencaire,premigaziel2018	0
580	nena,menja,menjant,agrada,mengis,nena,mira,deixa,menjar	0
581	confirmat,dubtes,generats,actual,govern,miquelforns,donarem,suport,presentat,continua,debat,plesitges,sitges	0
582	dubte,crida,instrument,servei,dels,interessos,politics,personals,puigdemont,te,interes,particular,tros,ase,dia,entenen,millor,campanyes,organitzades,maniquees,simplistes,atacs,sistematics	0
583	cronica,basquet,sama,vilanova,65,-,senior,masculi,plasfoc,52	0
584	2001,toni,batllori,quadre,lavola1981,20,anys,empenyent,oli,tela,130x190cms,observantlo,constato,proposit,continua,vigent,sostenibilitat,cosostenibilitat	0
585	raq73,cas,pugui,dir,pamflet,razon,idiotes,necessari	0
586	clar,impossible,bigdatapdecat	0
587	emerjadesign,crec,escollit,tema,,bona	0
588	raholaoficial,psoe,sanchezcastejon,escapen,cabres	0
589	krlesnu,anava,escriure,melanconia,melangia,tristes,sonen	0
590	sugurufillmeu,creguis,parell,amics,fans,coneixiem,gracies,videojocs,petit,veia,serie,animacio,hulk,tv3	0
591	cupsitges,exigeix,valentia,grups,politics,ple,sitges,prendre,mesures,habitatge,public,asseguren,problema,important,municipi	0
592	valoracio,fa,ciutadania,dels,partits,fidelitat,vot,seguiment,partits,antistablishment,bigdatapdecat	0
593	9balas9,llunacatalana3,crec,detinguin,gent,carrer,ple,pressionant,moure,carrer,buit,detinguda,voldria,saber,tinc,suport,gent,seguire,anant,trobaran,sopar,groc	0
594	mainatjm,fes,neteja,autonomistes,purs,junqueristes,tadaristes,partit,presidents,desde,herbert,barrera,rahola,junqueras,canviat	0
595	,audio,hotelsuis,124,elmilloranyarlequinat,cesabadell,torna,30,volta,elchecfoficial,supera,classificacio,,23,11	0
596	glp,vehicles,autogas,vehicles,eficients,solucions,energetiques,normatives,installacions,repsol,sessio,gremi,traves,fegicat,tonifdez	0
597	diariara,financa,objectius	0
598	sap,existeix,filtre,babes,protegir,mobil,dels,twitts,miqueliceta,patina	0
599	msandrafer	0
600	anat,ajuntament,cornella,demanar,certificat,canvi,carrer,diuen,triguen,aprox,podre,arreglar,local,perdre,diners,puc,tenir,certificat,	0
601	,noticia,124,parlament,europeu,aprova,retirar,fons,paisos,membres,posin,perill,dret,noticia,tindria,relacio,pedro,sanchez,tingues,parlament,europeu,20,aforament	0
602	islandiarac1,jllgarcia,vilaeloi,adono,se,arrassat,	0
603	catsalut,porto,3,dies,trucant,934585980,programar,visita,ginecologica,agafa,telefon,alternatives	0
604	companyia,badalonina,industrial,teatrera,iniciar,periple,meravellos,espectacle,carrer,funcions,europa,tornen,badalona,presentar,naufrags,sala,teatre,zorrilla	0
605	lapous,mirar,turquia,acabarem	0
606	araceboardpicoftheday,1701,vii,ultratrail,mestral,hospitalet,infant,20211018,club,nautic,hospitaletvandellos,escola,vela	0
607	assabenta,paguen,deficit,fiscal,milian,mestre,dic,cop,madrid,tracta,colonia,elnacionalcat	0
608	davidgr1714,busquen,confrontacio	0
609	jzaragoza,veritat,saben,madrid,sevilla,zaragoza	0
610	albanodante76,tcunillera,cunillera,dimissio,dignitat,cosa,majordoma	0
611	voxes,tarado,enfarlopado,suda,como,cerdo,siempre,asco,fastic,absolut,eixida,cancell,pujaben,voravia,asa,agonollada,prepotent,parla,garri,fa,fastic,merda,seca,pudor,podrit,bona,definicio	0
612	"mmaarrttaahl,martona,""divertit,"",dius,,perfecte,tinc,ganes,estudiar,parla,permanencia,felic,benestar,curt,oscil*lant,mati,tenir,benestar,explico"	0
613	adria,carrasco,trasllat,cas,<<es,prova,muntatge,>>	0
614	fem,moviment,pau,llibertat,makeamove,assemblea,makeamove	0
615	cant,dels,maulets,estrofa,diu,curt,lliguin,perill,tindran,diria,tranquils,semblem,covards,voltes,te,limit,mesurant,accions	0
616	anims,joan,enten,gent,volem,coses,fa,rebem,pals,pero,clar,foten,pals,arribarem	0
617	moments,assemblea,escola,catalunya,30,anys,fent,xarxa,escolapiacat,assembleaepc	0
618	proper,divendres,25,19h,biblabobila,presentacio,llibre,poemas,transito,pilarosoriomoran,marlunaria	0
619	amadeubrugues,josepruana,elisendapineda,acabeu,recordar,posguerra,dire,avis,tenien,petit,coses,fascinaven,flamarada,feia,estona,encesa	0
620	futfem,124,visitat,natarroyo,seleccionadora,absoluta,catalunya,promocionar,partit,catalunyaxile,proper,dilluns,21,gener,estadi,municipal,hospitalet,19h,ambelverdalcor,	0
621	sembla,partit,dissabte,torna	0
622	florencifc,toro,embogin,cura,abelles,anar,pasigan,ajudemlo,caure,single	0
623	club,lectura,especial,tiananegra,bibtiana,director,festival,sbennassar,llibre,joc,brut,manuel,pedrolo,dels,protagonistes,anterior,edicio,tiana,negra	0
624	setmana,festa,podeu,coneixer,tornar,veure,carpes,correjocs,torneig,carcassonne	0
625	pinta,moooolt,queda,estels	0
626	human,rights,watch,dir,probable,espanya,democracia,piolins,trobin,urna,aprovin,batxillerat,entrar,cos,inesperat,fem,sopar,groc,ultimahora,catalonia,catalunya,cataluna,1oct,republicacatalana	0
627	gran,entrevista,claudiariusl,xavierroige,quedo,reflexio,sb,serveix,museu,estimular,passio,pel,coneixement,pensar,reptes,societat,pel,plaer,estetic,perdeu,museusadebat,educacioalsmuseus	0
628	,reunit,responsables,gremi,posar,comu,nous,reptes,projectes,2019,,fegicat,reunio,gremis,aigua,llum,electricitat,formacio,telecomunicacions,enginyeria	0
629	torrasroca,dies,cosa	0
630	director,corporatiu,planificacio,estrategica,estudis,caixabankcat,enric,fernandez,destaca,tribunadegirona,necessitat,creixement,inclusiu,sergirona,diaridegirona	0
631	voltants,arc,triomf,escenari,activitats,ludiques,culturals,veins,veines,context,cultural,xines,donaran,benvinguda,anynouxinesbcn,ciutat,convidada,info,,celebrembcn	0
632	fons,espai,entrevista,profunditat,30,minuts,grups,municipals,espai,compartit,marinascribano,xavierbuzon,cadascu,disposara,15,minuts,20h	0
633	andreu,mayayo,catalunya,19802015,historia,fotografies,ofereix,mirada,reflexiva,servira,viscut,periode	0
634	olblidare,dia,sentiment,lliris,collons,	0
635	comencem,obres,crear,nova,area,jocs,infantils,ambit,antigues,casernes,sant,andreu,santandreu,info,,obresbcn,fembarcelona	0
636	p1,fet,massatges,manera,estimular,sentits,creant,espai,calid,acollidor,passat,relaxat,moltissim,	0
637	catinformacio,catalunyaradio,albertrequenal,facin,centre,comercial,arenes,barcelona	0
638	passen,minuts,vespre	0
639	oferim,suport,institucional,juridic,economic,openarmsfund,pugui,tornar,sortir,obert,salvar,vida,fugen,horror	0
640	lluisgibert,quimtorraipla,europarlcat,sigut,foto,azores,semblar,cosa,piloteig,personal,aznar,bush,blair	0
641	mustread,llegir,reportatge,beanavarro,lavanguardia	0
642	festes,dels,tonis,manlleu,declarades,interes,nacional	0
643	canyamelar,adeuda,mensualidades,plantilla	0
644	calen,observadors,internacionals,amnistia,demana,explicitament,home	0
645	xvis16,organitzare,venir,pugui,obviament,movistar,casi,finde,recus,lol	0
646	oblidis,critiques,dela,catalans	0
647	ramoncotarelo,queda,pel,perdre,pareu	0
648	festival,tradicionarius,bibliolagrua,ajmontmelo	0
649	chgjoies,semblat,creia,febrer,vivim,epoca,immediatesa,cremar	0
650	mfortunyc,mecatxis,gracies,faig,puc,xdd,3	0
651	dilluns,capgiremnoubarris,inaugurem,comite,campanya,noubarris,cp3voltesrebel,tancar,programa,definir,campanya,electoral,rumb2019,capgirembarcelona	0
652	elisaro16596515,lluvialeo,lopalangana,esquitx17,castellles,abalagu,genovevasousa,roserroses,crocultura1,josegea1965,asediciosa2,6mariolsanchez,tonirisucor1959,jcgonzalo69,jvf1958,kamellosr,cleoopatra,alberich09,badiaserra7,montsec1,merce90945854,lamanius,loscarnaless,catalunyafreetv,indycatalana,su55682423,rosarioi22,aribaujoan,william41929749,pabl0iglesias,miakabcn,issabellaisab,jjppbcn,malparit1,anasfll,dom70bcn,catalanrep,srspoc,ebedloe,calafontnatural,krls,tdailypost,digitalsevilla,nytimes,wsj,catalunyadiari,berlinerzeitung,alextremp,elnacionalcat,diariara,ajudarnos,pensa,cobrarem,llest,,sap,cuinar,massatges,sap,abracades,sap,arreglar,jardins,sap,acudits,sap,donar,tabarra,apuntada,voluntaria,precarietat,causa	0
653	usa,xina,acabaran,arribant,acord,acabar,guerra,comercial,creu,enric,fernandez,poden,creixer,moviment,intern,economies,tribunadegirona	0
654	quimmonzo	0
655	president,agbar,alerta,falta,inversio,depuracio,aigua,metropolitana	0
656	,coneixeu,persona,entitat,empresa,mereixi,premi,sant,cugat,2018,presentar,candidatura,facil,,teniu,30,gener	0
657	dic,poseu,foto,avatar,traje,poseu,armani,poseu,mango,canta,pocaclasse	0
658	reptes,estrategies,atraccio,retencio,talentdigital,segur,escriure,moment,comparteixo,gracies,ponents,genial,descobert,ctecno,barcelonadigitaltalent,hr,ilovemyjob,estimulacioneuronal,womenit,digitaltalent	0
659	handbolbcnsants,curios,assemblea,centrada,jovent,mitjana,edat,dels,assistents,minim,60,anys,	0
660	marcarza,lluisju,tertulies,lluisvives,aprenent,politica,local	0
661	girona,capital,republica	0
662	quimtorraipla,monicamfslj,josepalay,mhp,quimtorraipla,passant,injust,agafen,ganes,aixecar,suspensio,republicacatalana,fa,por	0
663	colomo,poblenou,balmes,barceloneta,hahah	0
664	etern,miserable,parasit,criminal,oferiment,esquerra,classic,qie,claveguera,inmunda,feixisme,cafre,pitjor,criminals,cinics,pocavergonyes	0
665	aturemlos,feixistes,dels,cartes,dels,barris,dels,pobles,ciutats,feixistes,pais,republicacatalana	0
666	laliga,proposat,expulsio,5,anys,cfreusdeportiu,afefutbol,tornaria,carrega,jugui,partit	0
667	podem,consentirho,dir,salvatjada	0
668	'gramatica,llengua,catalana,internet,versio,simplificada	0
669	ernest,plana,reelegit,president,patronal,gironina,lafoeg	0
670	rourecentenari,utilitza,desconnecta,tinguis,tocar,decideixes	0
671	republica,franca,statu,quo,psoe,andalusia	0
672	catmigdia,raicasmar,emparmoliner,xabibarrena,ferclopez,creusjordi,oscarcatradio,acarono,fotu,hostia	0
673	creure,incompetencia,document,enllac,informe,252018,exercici,dgaia,2016,infart,paco,manana,desaparece,web,entiendes,porque,veces,documento,publico,dia,otro	0
674	plaer,poder,participar,jamtr,alumnat,batxillerat,iesteveterradas,joves,tenen,dir,professorat,tenim,escoltar,poder,guiar,acompanyar,viatge,ple,emocions,realitzacio,treballderecerca,emmarcats,ods	0
675	jaumeisal,cadascu,empesca,definicions,part,ofici,madurar,crec,felicitat,perdurable,depen,selectiu,considerar,indicadors,autisme,voluntari,referia,fet,content,pretensions	0
676	adacolau,reclama,ministre,espanyol,foment,deixi,sortir,vaixell,openarmsfund,port,barcelona	0
677	albanodante76,enten,serveix,assenyalar,denunciar,protestar,normalitzar,injusticia,se,fa,dedicantse,politica	0
678	passat,santantoni,recta,final,carnavalvng,2019,moltaviatinscripcions,	0
679	rcdeoxford,roca,bluf,posicio	0
680	,nova,etapa,ganes,aprendre,formant,part,grup,noves,metodologies,educatives,bcnpedagogica,promociodelasalut,salutpublicabcn	0
681	"nino,becerra,""els,pressupostos,pedro,sanchez,cienciaficcio,"",elnacionalcat"	0
682	escola,montessorirubi,fet,sessio,aliancesmagnet,avaluacio,treball,projectes,fent,servir,rubrica,avaluacio,berenar,,diferencia,amanida,cas,equip,tenia,10,euros,,20,minuts,[?],anar,supermercat	0
683	"""m,agradaria,posar,valor,29,dones,valentes,formen,part,llibre,persona,anonima,sobreviure,present,llibre,missatge,poderos,llibre,dona,fernos,preguntes,"",edgar,munoz,noalestigma,fragilemovement"	0
684	arielkanievsky,davidyabo,bourbons,austries,trastamares,furtar,titol,territorial,sobirans,casal,barcelona,totalment,anacronic	0
685	50,aniversari,mort,marti,rouret,programa,taula,rodona,parlar,exili,mestre,politic,carrec,jose,muria,rafel,bruguera,salomo,marques,alfolidelasal,escala,visitlescala,escalamunicipal	0
686	renda,mitjana,barris,illustratiu,enganxa	0
687	societat,internet,futur,tenen,biblioteques,especialitzades,centres,documentacio,biblioteca,library	0
688	intervencio,horitzo,plesitges,extraordinari,habitatge,sitges	0
689	cridanacional,registra,partit,politic	0
690	miqueliceta,rao,miqueliceta	0
691	culebra1978,crec,persona,actriu,public,general,te,tenia,decencia,guardar,formas,educacio	0
692	btveltemps,meteocat,amic,rebuf,classic,entrades,nord	0
693	anndesola,adalfe2751,joves,barcelunya,plorem,anar,dormir	0
694	maribelvilasol,animanaturalis,vist,aprendre	0
695	congres,defensar,esmena,pdemocratacat,eixamples,mirada,permetent,confluencies,espais,politics,cridanacional,horitzo,posar,fre,atomitzacio,vivim,facin,triar	0
696	"rvinualescs,""sant,salvador,fa,50,anys,venia,zona,residencial,deixadesa,falta,inversio,dels,governants,portat,actual,barri,"""	0
697	venta,exclusive,beatport,influences,tremonjai,tremonjai,traves,sello,discografico,elantris,records,elantris,records,releases	0
698	silviamartorell,blau	0
699	lapous,curs,mitjana,marielpaldel,tenir,brillant,idea,ajuntar,cumples,trimestre,festa,regal,ideal	0
700	pierregiltay,gracies,gran,pierre	0
701	audio,noticiesvespre,124,parctauli,fa,45,operacions,cirurgia,bariatrica,llistes,espera,4,5,anys,	0
702	hartmannmora,josepbatllia,manolo,milian,llest,tenia,clar	0
703	impresionante,espectacular,laiasanz,felicitats	0
704	afromarc86,peusla,restitut61,,hostiaputa	0
705	neusmatamala,neus,pare,necessites,aqui,amistat,derrotar,acabara,pateixis	0
706	reportatge,telepolis,repressio,espanyola,torna,colpejar,catalunya,elnacionalcat	0
707	tecnogirl,ofereix,joves,12,18,anys,programacio,exposicions,tallers,ciencia,tecnologia,tallers,xnergic,bibliolabs,hackatho,inscripcio,bibliomataro,mes,info,biblilabxbm,lapompeu,antonicomas	0
708	elisendapineda,casa,avis,picaven,ulls,saber,cremava	0
709	aprova,mocio,cuptorre,implantacio,tallers,gratuits,autodefensa,feminista,pletorre,torredembarra	0
710	miccatalunya,discrimini,catala,ambits,catalanofobia	0
711	elisabeth,vives,6691beth,directora,infermera,semgencat,explicat,experiencia,model,exit,unitats,suport,vital,avancat,infermer,svae,1er,encuentro,gestion,enfermera,urgencias,emergencias,gestionenfsemes,semes,enfermeriasemes	0
712	jaumealonsocuev,krls,saben,donarli,feina,veuan,descansat,pregunta,vivim,gran,democratas	0
713	gemmajhb,esperis,mafia,pujolista,formen,part,r78,dona,monyos,ferro,deixara,cantar,jordi,cantes,penses,passaria,cosa,n,quedarien	0
714	monicabarcelona,parlar,catalunya,moda,puja,carro,parli	0
715	lluis,marce,felicitar,rosatubau,regidora,habitatge,assumit,responsabilitat,pes,herencia,deixada,pel,senyor,jordimas25,deixat,mort,fa,pudor,plesitges	0
716	seguim,alcats,seguim,lluita,exigim,retirada,denuncia,adif,pels,talls,,,vine,udg,signa,caputxinadaudg	0
717	printlove,marxa,taller,fotografic,ludic,ensenyar,joves,expressar,fotograficament,estimen,posar,valor,fotografia,impresa,gracies,fujifilmxworldes,instaxcamara,marc,mostra,fujifilmprintlife,acull,dissenyhub	0
718	ultim,faria,agraden,baldufes	0
719	revolucionari,catolic,iran,italia	0
720	desfent,topics,asserenant,discurs,clar,catala,magistrada	0
721	guaita,final,partit,saber,podrem,dir,nova,convergencia,caldra,veure,pdecat,disol,integra,competeixen,urnes,crispetes	0
722	dvocat,porten,cadenes,miseria,orgull,drets	0
723	savallsblog,fans,sir,humphrey,appleby,ministre,sabem,britanics,portat,escepticisme	0
724	joanlluislluis,veig,silviasenz,parlat	0
725	axlthecatalan,collo,formes,copa,nowadays,copa,80,90,cirereta,triplet,meh	0
726	franco,mismo,canviat,dictadura,actualitat,corrupcio,madrit,diuen,castella,mismos,perros,diferente,collar	0
727	port,barcelona,estableix,relacions,sector,portuari,japones	0
728	guia,mares,treballadores,fills,llar,infants,podran,desgravarse,1000,euros	0
729	ffleichman,expedient,certificat,academic,demanar,pagar,arribat,suplement,europeu,titol,agafant,guies,docents,problema,recordo,profes,lol	0
730	sinconcesiones,iurisport,plaer,persones,talent,costat,fcbarcelonacat	0
731	podemos,experts,jugades,mestres,veritat,donarme,baixa	0
732	audiencia,nacional,reobre,causa,acompanyants,puigdemont,elnacionalcat,vegada,gentussa,demostra,te,feina,donant,voltes,coses,arxivades,inutils	0
733	govern,adacolau,dedicara,solars,municipals,500,pisos,joves,gent,gran,col*lectius,especifics	0
734	avis,cinefiles,cinefils,teniu,espai,recomanacions,audiovisuals,nominacions,premiosgoya,dies,anirem,posant,trobareu,titols,anteriors,dels,nominats,nominades,disponibles,biblioteca,	0
735	mmotherofcats,passar,algo,semblant,arriba,denuncia,publiquen,dogc,donen,informada,sembla,enriuran,fort,reclamacio,pagat,provar	0
736	dubte,raonable,ricardustrell	0
737	,adherit,acord,ciutada,barcelona,lliure,violencia,dones,eliminacio,violencia,masclista,mes!!!!,,barcelona,mon	0
738	mucho,miedo,final,kingdom,hearts,3,este,altura,final,kingdom,hearts,2	0
739	rod11cat,pasa,sant,celoni,direccion,figueres	0
740	tanca,cosmos,dels,classics,rambla,124	0
741	jsolervicens,quadernscrema,acabis,novel*la,llegirne,critica	0
742	esmuc,gibarcelona,signat,conveni,col*laborar,organitzacio,esdeveniments,culturals,promocio,cultura,alemanya,llegiu,noticia,web,	0
743	tenim,punt,edicio,cicle,reflexions,escola,reflexionarem,viure,manuel,delgado,najat,hachmi,rosa,calaf,joancarles,melich,programa,complet,,,obrim,fil,reflexionsescola19	0
744	melciorcomes,xicot,catala	0
745	'gramatica,llengua,catalana,internet,versio,simplificada	0
746	pepmbu,bona,especial,flipa	0
747	se,estranya,diu,	0
748	chloehphillips,parles,catala,nassos,primor,chloeh,gent,trobaras,cas,gent,analfabets,formes,segur,proporcio,tu,portes,1,fem,faltes,tu,salut,seguim	0
749	conferencia,organitzada,esquerrafederal,granollers,ciutadania,europea,unio,europea,institucions,lidia,santos,professora,uab,podeu,inscriure	0
750	agafar,rod4cat,tard,assegurarse,15,minuts,tard,devolucio,express	0
751	josepruana,menjadors,families,pobres,feien,oloreta,buta,meravellosa	0
752		0
753	iglesias,avisa,errejon,podem,competira,comunitat,madrid	0
754	universitaria,running,faltar,5a,edicio,cursa,universitats,,uniruncat,espera,3,marc,parc,forum,barcelonaja,inscriure,,adidas,running,socbau,universitat	0
755	piscisblokytoni,anaoromi,vilaweb,krls,encarrec,bbva,villarejo,espiar,juanca	0
756	,comenca,latertulia,ssotillocosta,,dserramitjana,nuriatorres51,quim,monturiol,juan,correa,,parlem,possible,retorn,activitats,taurines,olot	0
757	laconca51,estrena,estrenem,felicitats,nova,imatge,equip,laconca51,wine,thewineisnotjustwine,dangerwine	0
758	nhsitges,reivindica,formula,cooperatives,tirar,habitatge,public,sitges,ple,monografic,tema	0
759	vadortitus,mitdebal,fnaccat,jaumecabre47,jbadia16,virgili7,quimmonzo,aneu,central,laie	0
760	tupitupitupi2,rocamorapilar,jmoretgm,ricone1,xavierdomenechs,exagerem,venien,grisos,corriem,perque,detinguesin	0
761	gracies,convidarme,explicar,cultura,te,papel,fonamental,batalla,igualtat,dones,homes,cymtw	0
762	"esther,bernado,directora,esupt,""l,objectiu,projecte,joves,vegin,dones,tenen,dir,ambit,tecnologic,cientific,mon,perd,talent,oportunitat,crear,projectes,mirada,"""	0
763	inagurem,exposicio,mercat,horta,portada,terme,pel,grup,treball,hortaguinardo,coacatalunya,voluntat,posar,valor,patrimoni,arquitectonic,gran,feina,2,febrer	0
764	germagarcia,abracada,forta,german	0
765	salaicullell,hivern,mana,punyetes	0
766	make,move,campanya,denunciar,internacionalment,judici,1o	0
767	20h,plusvalua,programa,economia,clau,valors,humans,radioestel,produit,ceescat	0
768	martaroqueta,increible	0
769	jzaragoza,te,rao,intentis,entendreho,culta	0
770	diu,enric,fernandez,tribunadegirona,economia,espanyola,creixera,voltant,21,catalana,anar,millor,recuperacio,demanda,externa	0
771	policia,enxampa,persones,fent,treball	0
772	,escandol,saber,	0
773	mati,solsonacat,ccsolsones,president,fira,tio,josep,caelles,fet,aportacio,665EUR,diners,recollits,fira,tio,2018,venda,tions,finalitat,ajudar,rebost,solidari,frescos	0
774	moment,favorit,gaudir,cervesa,aperitiu,vespre,	0
775	casernes,guardia,civil,policia,nacional,catalunya,penjant,retrats,tcunillera,just,costat,borbo,felip,estapassant	0
776	accidente,mortal,trabajador,molins,barcelona	0
777	[?],falten,2,inici,partit,,consulta,saber,tornada,copabarca,,forcabarca	0
778	monestir,santcugat,acull,exposicio,fotografies,antigues,festivitat,sant,antoni,municipi	0
779	senior,masculi,cblagarriga,retroba,victoria,badalones,abandona,posicions,descens,directe,lagarriga	0
780	rbewc,salo,firabarcelona,mon,retail,fa,debut,square,nyc	0
781	albanodante76,tamborras,treballeu,ciutadania,podeu,mirar,costat	0
782	rogssj9,jugo,dissabte,9,molins,pero,veig,animat	0
783	,pregunta,setmana,vertader,fals,alcohol,fa,tinguis,fred,	0
784	gaudeix,golfes,chill,out,opcions,facils,economiques,gaudir,golfes,convertintla,espai,chill,out,mueblessayez,leroymerlines,buhardilla,golfes,chillout,espaichillout,desconnexio,elteuraconet,idees	0
785	laxarxaxanante1,mariajosbarrer6,armillesg,fofitron,3,3,seguiume,companys,	0
786	canvia,finestres,ajuts,consorci,metropolita,habitatge,40	0
787	noms,santboi,cultura,museu,exposicio	0
788	psoe,extremeny,desafia,pedro,sanchez,aprova,aplicar,155,catalunya,psoe,d'extremadura,dir,s'ha,catalunya,espanya,nascut,pensa,decidir,catalunya,decidir,catalans	0
789	lizards,torredembarra,reprenen,activitat,torneig,benvinguda,2019,flagfootball	0
